,Aracade_Game,Adventure_Game,Game,Proficiency
23291,NO,YES,GAME_1,LEVEL_4
23292,NO,YES,GAME_1,LEVEL_4
23293,NO,YES,GAME_1,LEVEL_4
23294,NO,YES,GAME_1,LEVEL_4
23295,NO,YES,GAME_1,LEVEL_4
23296,NO,YES,GAME_1,LEVEL_4
23297,NO,YES,GAME_1,LEVEL_4
23298,NO,YES,GAME_1,LEVEL_4
23299,NO,YES,GAME_1,LEVEL_4
23300,NO,YES,GAME_1,LEVEL_4
23301,NO,YES,GAME_1,LEVEL_4
23302,NO,YES,GAME_1,LEVEL_4
23303,NO,YES,GAME_1,LEVEL_4
23304,NO,YES,GAME_1,LEVEL_4
23305,NO,YES,GAME_1,LEVEL_4
23306,NO,YES,GAME_1,LEVEL_4
23307,NO,YES,GAME_1,LEVEL_4
23308,NO,YES,GAME_1,LEVEL_4
23309,NO,YES,GAME_1,LEVEL_4
23310,NO,YES,GAME_1,LEVEL_4
23311,NO,YES,GAME_1,LEVEL_4
23312,NO,YES,GAME_1,LEVEL_4
23313,NO,YES,GAME_1,LEVEL_4
23314,NO,YES,GAME_1,LEVEL_4
23315,NO,YES,GAME_1,LEVEL_4
23316,NO,YES,GAME_1,LEVEL_4
23317,NO,YES,GAME_1,LEVEL_4
23318,NO,YES,GAME_1,LEVEL_4
23319,NO,YES,GAME_1,LEVEL_4
23320,NO,YES,GAME_1,LEVEL_4
23321,NO,YES,GAME_1,LEVEL_4
23322,NO,YES,GAME_1,LEVEL_4
23323,NO,YES,GAME_1,LEVEL_4
23324,NO,YES,GAME_1,LEVEL_4
23325,NO,YES,GAME_1,LEVEL_4
23326,NO,YES,GAME_1,LEVEL_4
23327,NO,YES,GAME_1,LEVEL_4
23328,NO,YES,GAME_1,LEVEL_4
23329,NO,YES,GAME_1,LEVEL_4
23330,NO,YES,GAME_1,LEVEL_4
23331,NO,YES,GAME_1,LEVEL_4
23332,NO,YES,GAME_1,LEVEL_4
23333,NO,YES,GAME_1,LEVEL_4
23334,NO,YES,GAME_1,LEVEL_4
23335,NO,YES,GAME_1,LEVEL_4
23336,NO,YES,GAME_1,LEVEL_4
23337,NO,YES,GAME_1,LEVEL_4
23338,NO,YES,GAME_1,LEVEL_4
23339,NO,YES,GAME_1,LEVEL_4
23340,NO,YES,GAME_1,LEVEL_4
23341,NO,YES,GAME_1,LEVEL_4
23342,NO,YES,GAME_1,LEVEL_4
23343,NO,YES,GAME_1,LEVEL_4
23344,NO,YES,GAME_1,LEVEL_4
23345,NO,YES,GAME_1,LEVEL_4
23346,NO,YES,GAME_1,LEVEL_4
23347,NO,YES,GAME_1,LEVEL_4
23348,NO,YES,GAME_1,LEVEL_4
23349,NO,YES,GAME_1,LEVEL_4
23350,NO,YES,GAME_1,LEVEL_4
23351,NO,YES,GAME_1,LEVEL_4
23352,NO,YES,GAME_1,LEVEL_4
23353,NO,YES,GAME_1,LEVEL_4
23354,NO,YES,GAME_1,LEVEL_4
23355,NO,YES,GAME_1,LEVEL_4
23356,NO,YES,GAME_1,LEVEL_4
23357,NO,YES,GAME_1,LEVEL_4
23358,NO,YES,GAME_1,LEVEL_4
23359,NO,YES,GAME_1,LEVEL_4
23360,NO,YES,GAME_1,LEVEL_4
23361,NO,YES,GAME_1,LEVEL_4
23362,NO,YES,GAME_1,LEVEL_4
23363,NO,YES,GAME_1,LEVEL_4
23364,NO,YES,GAME_1,LEVEL_4
23365,NO,YES,GAME_1,LEVEL_4
23366,NO,YES,GAME_1,LEVEL_4
23367,NO,YES,GAME_1,LEVEL_4
23368,NO,YES,GAME_1,LEVEL_4
23369,NO,YES,GAME_1,LEVEL_4
23370,NO,YES,GAME_1,LEVEL_4
23371,NO,YES,GAME_1,LEVEL_4
23372,NO,YES,GAME_1,LEVEL_4
23373,NO,YES,GAME_1,LEVEL_4
23374,NO,YES,GAME_1,LEVEL_4
23375,NO,YES,GAME_1,LEVEL_4
23376,NO,YES,GAME_1,LEVEL_4
23377,NO,YES,GAME_1,LEVEL_4
23378,NO,YES,GAME_1,LEVEL_4
23379,NO,YES,GAME_1,LEVEL_4
23380,NO,YES,GAME_1,LEVEL_4
23381,NO,YES,GAME_1,LEVEL_4
23382,NO,YES,GAME_1,LEVEL_4
23383,NO,YES,GAME_1,LEVEL_4
23384,NO,YES,GAME_1,LEVEL_4
23385,NO,YES,GAME_1,LEVEL_4
23386,NO,YES,GAME_1,LEVEL_4
23387,NO,YES,GAME_1,LEVEL_4
23388,NO,YES,GAME_1,LEVEL_4
23389,NO,YES,GAME_1,LEVEL_4
23390,NO,YES,GAME_1,LEVEL_4
23391,NO,YES,GAME_1,LEVEL_4
23392,NO,YES,GAME_1,LEVEL_2
23393,NO,YES,GAME_1,LEVEL_2
23394,NO,YES,GAME_1,LEVEL_4
23395,NO,YES,GAME_1,LEVEL_4
23396,NO,YES,GAME_1,LEVEL_4
23397,NO,YES,GAME_1,LEVEL_4
23398,NO,YES,GAME_1,LEVEL_4
23399,NO,YES,GAME_1,LEVEL_4
23400,NO,YES,GAME_1,LEVEL_4
23401,NO,YES,GAME_1,LEVEL_4
23402,NO,YES,GAME_1,LEVEL_4
23403,NO,YES,GAME_1,LEVEL_4
23404,NO,YES,GAME_1,LEVEL_4
23405,NO,YES,GAME_1,LEVEL_4
23406,NO,YES,GAME_1,LEVEL_4
23407,NO,YES,GAME_1,LEVEL_4
23408,NO,YES,GAME_1,LEVEL_4
23409,NO,YES,GAME_1,LEVEL_4
23410,NO,YES,GAME_1,LEVEL_4
23411,NO,YES,GAME_1,LEVEL_4
23412,NO,YES,GAME_1,LEVEL_4
23413,NO,YES,GAME_1,LEVEL_4
23414,NO,YES,GAME_1,LEVEL_4
23415,NO,YES,GAME_1,LEVEL_4
23416,NO,YES,GAME_1,LEVEL_4
23417,NO,YES,GAME_1,LEVEL_4
23418,NO,YES,GAME_1,LEVEL_4
23419,NO,YES,GAME_1,LEVEL_4
23420,NO,YES,GAME_1,LEVEL_4
23421,NO,YES,GAME_1,LEVEL_4
23422,NO,YES,GAME_1,LEVEL_4
23423,NO,YES,GAME_1,LEVEL_4
23424,NO,YES,GAME_1,LEVEL_4
23425,NO,YES,GAME_1,LEVEL_4
23426,NO,YES,GAME_1,LEVEL_4
23427,NO,YES,GAME_1,LEVEL_4
23428,NO,YES,GAME_1,LEVEL_4
23429,NO,YES,GAME_1,LEVEL_4
23430,NO,YES,GAME_1,LEVEL_4
23431,NO,YES,GAME_1,LEVEL_4
23432,NO,YES,GAME_1,LEVEL_4
23433,NO,YES,GAME_1,LEVEL_4
23434,NO,YES,GAME_1,LEVEL_4
23435,NO,YES,GAME_1,LEVEL_4
23436,NO,YES,GAME_1,LEVEL_4
23437,NO,YES,GAME_1,LEVEL_4
23438,NO,YES,GAME_1,LEVEL_4
23439,NO,YES,GAME_1,LEVEL_4
23440,NO,YES,GAME_1,LEVEL_4
23441,NO,YES,GAME_1,LEVEL_4
23442,NO,YES,GAME_1,LEVEL_4
23443,NO,YES,GAME_1,LEVEL_4
23444,NO,YES,GAME_1,LEVEL_4
23445,NO,YES,GAME_1,LEVEL_4
23446,NO,YES,GAME_1,LEVEL_4
23447,NO,YES,GAME_1,LEVEL_4
23448,NO,YES,GAME_1,LEVEL_4
23449,NO,YES,GAME_1,LEVEL_4
23450,NO,YES,GAME_1,LEVEL_4
23451,NO,YES,GAME_1,LEVEL_4
23452,NO,YES,GAME_1,LEVEL_4
23453,NO,YES,GAME_1,LEVEL_4
23454,NO,YES,GAME_1,LEVEL_4
23455,NO,YES,GAME_1,LEVEL_4
23456,NO,YES,GAME_1,LEVEL_4
23457,NO,YES,GAME_1,LEVEL_4
23458,NO,YES,GAME_1,LEVEL_4
23459,NO,YES,GAME_1,LEVEL_4
23460,NO,YES,GAME_1,LEVEL_4
23461,NO,YES,GAME_1,LEVEL_4
23462,NO,YES,GAME_1,LEVEL_4
23463,NO,YES,GAME_1,LEVEL_4
23464,NO,YES,GAME_1,LEVEL_4
23465,NO,YES,GAME_1,LEVEL_4
23466,NO,YES,GAME_1,LEVEL_4
23467,NO,YES,GAME_1,LEVEL_4
23468,NO,YES,GAME_1,LEVEL_4
23469,NO,YES,GAME_1,LEVEL_4
23470,NO,YES,GAME_1,LEVEL_4
23471,NO,YES,GAME_1,LEVEL_4
23472,NO,YES,GAME_1,LEVEL_4
23473,NO,YES,GAME_1,LEVEL_4
23474,NO,YES,GAME_1,LEVEL_4
23475,NO,YES,GAME_1,LEVEL_4
23476,NO,YES,GAME_1,LEVEL_4
23477,NO,YES,GAME_1,LEVEL_4
23478,NO,YES,GAME_1,LEVEL_4
23479,NO,YES,GAME_1,LEVEL_4
23480,NO,YES,GAME_1,LEVEL_4
23481,NO,YES,GAME_1,LEVEL_4
23482,NO,YES,GAME_1,LEVEL_4
23483,NO,YES,GAME_1,LEVEL_4
23484,NO,YES,GAME_1,LEVEL_4
23485,NO,YES,GAME_1,LEVEL_4
23486,NO,YES,GAME_1,LEVEL_4
23487,NO,YES,GAME_1,LEVEL_4
23488,NO,YES,GAME_1,LEVEL_4
23489,NO,YES,GAME_1,LEVEL_4
23490,NO,YES,GAME_1,LEVEL_4
23491,NO,YES,GAME_1,LEVEL_4
23492,NO,YES,GAME_1,LEVEL_4
23493,NO,YES,GAME_1,LEVEL_4
23494,NO,YES,GAME_1,LEVEL_4
23495,NO,YES,GAME_1,LEVEL_4
23496,NO,YES,GAME_1,LEVEL_4
23497,NO,YES,GAME_1,LEVEL_4
23498,NO,YES,GAME_1,LEVEL_4
23499,NO,YES,GAME_1,LEVEL_4
23500,NO,YES,GAME_1,LEVEL_4
23501,NO,YES,GAME_1,LEVEL_4
23502,NO,YES,GAME_1,LEVEL_4
23503,NO,YES,GAME_1,LEVEL_4
23504,NO,YES,GAME_1,LEVEL_4
23505,NO,YES,GAME_1,LEVEL_4
23506,NO,YES,GAME_1,LEVEL_4
23507,NO,YES,GAME_1,LEVEL_4
23508,NO,YES,GAME_1,LEVEL_4
23509,NO,YES,GAME_1,LEVEL_4
23510,NO,YES,GAME_1,LEVEL_4
23511,NO,YES,GAME_1,LEVEL_4
23512,NO,YES,GAME_1,LEVEL_4
23513,NO,YES,GAME_1,LEVEL_4
23514,NO,YES,GAME_1,LEVEL_4
23515,NO,YES,GAME_1,LEVEL_4
23516,NO,YES,GAME_1,LEVEL_4
23517,NO,YES,GAME_1,LEVEL_4
23518,NO,YES,GAME_1,LEVEL_4
23519,NO,YES,GAME_1,LEVEL_4
23520,NO,YES,GAME_1,LEVEL_4
23521,NO,YES,GAME_1,LEVEL_4
23522,NO,YES,GAME_1,LEVEL_4
23523,NO,YES,GAME_1,LEVEL_4
23524,NO,YES,GAME_1,LEVEL_4
23525,NO,YES,GAME_1,LEVEL_4
23526,NO,YES,GAME_1,LEVEL_4
23527,NO,YES,GAME_1,LEVEL_4
23528,NO,YES,GAME_1,LEVEL_4
23529,NO,YES,GAME_1,LEVEL_4
23530,NO,YES,GAME_1,LEVEL_4
23531,NO,YES,GAME_1,LEVEL_4
23532,NO,YES,GAME_1,LEVEL_4
23533,NO,YES,GAME_1,LEVEL_4
23534,NO,YES,GAME_1,LEVEL_4
23535,NO,YES,GAME_1,LEVEL_4
23536,NO,YES,GAME_1,LEVEL_4
23537,NO,YES,GAME_1,LEVEL_4
23538,NO,YES,GAME_1,LEVEL_4
23539,NO,YES,GAME_1,LEVEL_4
23540,NO,YES,GAME_1,LEVEL_4
23541,NO,YES,GAME_1,LEVEL_4
23542,NO,YES,GAME_1,LEVEL_4
23543,NO,YES,GAME_1,LEVEL_4
23544,NO,YES,GAME_1,LEVEL_4
23545,NO,YES,GAME_1,LEVEL_4
23546,NO,YES,GAME_1,LEVEL_4
23547,NO,YES,GAME_1,LEVEL_4
23548,NO,YES,GAME_1,LEVEL_4
23549,NO,YES,GAME_1,LEVEL_4
23550,NO,YES,GAME_1,LEVEL_4
23551,NO,YES,GAME_1,LEVEL_4
23552,NO,YES,GAME_1,LEVEL_4
23553,NO,YES,GAME_1,LEVEL_4
23554,NO,YES,GAME_1,LEVEL_4
23555,NO,YES,GAME_1,LEVEL_4
23556,NO,YES,GAME_1,LEVEL_4
23557,NO,YES,GAME_1,LEVEL_4
23558,NO,YES,GAME_1,LEVEL_4
23559,NO,YES,GAME_1,LEVEL_4
23560,NO,YES,GAME_1,LEVEL_4
23561,NO,YES,GAME_1,LEVEL_4
23562,NO,YES,GAME_1,LEVEL_4
23563,NO,YES,GAME_1,LEVEL_4
23564,NO,YES,GAME_1,LEVEL_4
23565,NO,YES,GAME_1,LEVEL_4
23566,NO,YES,GAME_1,LEVEL_4
23567,NO,YES,GAME_1,LEVEL_4
23568,NO,YES,GAME_1,LEVEL_4
23569,NO,YES,GAME_1,LEVEL_4
23570,NO,YES,GAME_1,LEVEL_4
23571,NO,YES,GAME_1,LEVEL_4
23572,NO,YES,GAME_1,LEVEL_4
23573,NO,YES,GAME_1,LEVEL_4
23574,NO,YES,GAME_1,LEVEL_4
23575,NO,YES,GAME_1,LEVEL_2
23576,NO,YES,GAME_1,LEVEL_4
23577,NO,YES,GAME_1,LEVEL_4
23578,NO,YES,GAME_1,LEVEL_4
23579,NO,YES,GAME_1,LEVEL_4
23580,NO,YES,GAME_1,LEVEL_4
23581,NO,YES,GAME_1,LEVEL_4
23582,NO,YES,GAME_1,LEVEL_4
23583,NO,YES,GAME_1,LEVEL_4
23584,NO,YES,GAME_1,LEVEL_4
23585,NO,YES,GAME_1,LEVEL_4
23586,NO,YES,GAME_1,LEVEL_4
23587,NO,YES,GAME_1,LEVEL_4
23588,NO,YES,GAME_1,LEVEL_4
23589,NO,YES,GAME_1,LEVEL_4
23590,NO,YES,GAME_1,LEVEL_4
23591,NO,YES,GAME_1,LEVEL_4
23592,NO,YES,GAME_1,LEVEL_4
23593,NO,YES,GAME_1,LEVEL_4
23594,NO,YES,GAME_1,LEVEL_4
23595,NO,YES,GAME_1,LEVEL_4
23596,NO,YES,GAME_1,LEVEL_4
23597,NO,YES,GAME_1,LEVEL_4
23598,NO,YES,GAME_1,LEVEL_4
23599,NO,YES,GAME_1,LEVEL_4
23600,NO,YES,GAME_1,LEVEL_4
23601,NO,YES,GAME_1,LEVEL_4
23602,NO,YES,GAME_1,LEVEL_4
23603,NO,YES,GAME_1,LEVEL_4
23604,NO,YES,GAME_1,LEVEL_4
23605,NO,YES,GAME_1,LEVEL_4
23606,NO,YES,GAME_1,LEVEL_4
23607,NO,YES,GAME_1,LEVEL_4
23608,NO,YES,GAME_1,LEVEL_4
23609,NO,YES,GAME_1,LEVEL_4
23610,NO,YES,GAME_1,LEVEL_4
23611,NO,YES,GAME_1,LEVEL_4
23612,NO,YES,GAME_1,LEVEL_4
23613,NO,YES,GAME_1,LEVEL_4
23614,NO,YES,GAME_1,LEVEL_4
23615,NO,YES,GAME_1,LEVEL_4
23616,NO,YES,GAME_1,LEVEL_4
23617,NO,YES,GAME_1,LEVEL_4
23618,NO,YES,GAME_1,LEVEL_4
23619,NO,YES,GAME_1,LEVEL_4
23620,NO,YES,GAME_1,LEVEL_4
23621,NO,YES,GAME_1,LEVEL_4
23622,NO,YES,GAME_1,LEVEL_4
23623,NO,YES,GAME_1,LEVEL_4
23624,NO,YES,GAME_1,LEVEL_4
23625,NO,YES,GAME_1,LEVEL_4
23626,NO,YES,GAME_1,LEVEL_4
23627,NO,YES,GAME_1,LEVEL_4
23628,NO,YES,GAME_1,LEVEL_4
23629,NO,YES,GAME_1,LEVEL_4
23630,NO,YES,GAME_1,LEVEL_4
23631,NO,YES,GAME_1,LEVEL_4
23632,NO,YES,GAME_1,LEVEL_4
23633,NO,YES,GAME_1,LEVEL_4
23634,NO,YES,GAME_1,LEVEL_4
23635,NO,YES,GAME_1,LEVEL_4
23636,NO,YES,GAME_1,LEVEL_4
23637,NO,YES,GAME_1,LEVEL_4
23638,NO,YES,GAME_1,LEVEL_4
23639,NO,YES,GAME_1,LEVEL_4
23640,NO,YES,GAME_1,LEVEL_4
23641,NO,YES,GAME_1,LEVEL_4
23642,NO,YES,GAME_1,LEVEL_4
23643,NO,YES,GAME_1,LEVEL_4
23644,NO,YES,GAME_1,LEVEL_4
23645,NO,YES,GAME_1,LEVEL_4
23646,NO,YES,GAME_1,LEVEL_4
23647,NO,YES,GAME_1,LEVEL_4
23648,NO,YES,GAME_1,LEVEL_4
23649,NO,YES,GAME_1,LEVEL_4
23650,NO,YES,GAME_1,LEVEL_4
23651,NO,YES,GAME_1,LEVEL_4
23652,NO,YES,GAME_1,LEVEL_4
23653,NO,YES,GAME_1,LEVEL_4
23654,NO,YES,GAME_1,LEVEL_4
23655,NO,YES,GAME_1,LEVEL_4
23656,NO,YES,GAME_1,LEVEL_4
23657,NO,YES,GAME_1,LEVEL_4
23658,NO,YES,GAME_1,LEVEL_4
23659,NO,YES,GAME_1,LEVEL_4
23660,NO,YES,GAME_1,LEVEL_4
23661,NO,YES,GAME_1,LEVEL_4
23662,NO,YES,GAME_1,LEVEL_4
23663,NO,YES,GAME_1,LEVEL_4
23664,NO,YES,GAME_1,LEVEL_4
23665,NO,YES,GAME_1,LEVEL_4
23666,NO,YES,GAME_1,LEVEL_4
23667,NO,YES,GAME_1,LEVEL_4
23668,NO,YES,GAME_1,LEVEL_4
23669,NO,YES,GAME_1,LEVEL_4
23670,YES,YES,GAME_2,LEVEL_4
23671,NO,YES,GAME_1,LEVEL_4
23672,NO,YES,GAME_1,LEVEL_4
23673,NO,YES,GAME_1,LEVEL_4
23674,NO,YES,GAME_1,LEVEL_4
23675,NO,YES,GAME_1,LEVEL_4
23676,NO,YES,GAME_1,LEVEL_4
23677,NO,YES,GAME_1,LEVEL_4
23678,NO,YES,GAME_1,LEVEL_4
23679,NO,YES,GAME_1,LEVEL_4
23680,NO,YES,GAME_1,LEVEL_4
23681,NO,YES,GAME_1,LEVEL_4
23682,NO,YES,GAME_1,LEVEL_2
23683,NO,YES,GAME_1,LEVEL_4
23684,NO,YES,GAME_1,LEVEL_4
23685,NO,YES,GAME_1,LEVEL_4
23686,NO,YES,GAME_1,LEVEL_4
23687,NO,YES,GAME_1,LEVEL_4
23688,NO,YES,GAME_1,LEVEL_4
23689,NO,YES,GAME_1,LEVEL_4
23690,NO,YES,GAME_1,LEVEL_4
23691,NO,YES,GAME_1,LEVEL_4
23692,NO,YES,GAME_1,LEVEL_4
23693,NO,YES,GAME_1,LEVEL_4
23694,NO,YES,GAME_1,LEVEL_4
23695,NO,YES,GAME_1,LEVEL_4
23696,NO,YES,GAME_1,LEVEL_4
23697,NO,YES,GAME_1,LEVEL_4
23698,NO,YES,GAME_1,LEVEL_4
23699,NO,YES,GAME_1,LEVEL_4
23700,NO,YES,GAME_1,LEVEL_4
23701,NO,YES,GAME_1,LEVEL_4
23702,NO,YES,GAME_1,LEVEL_4
23703,NO,YES,GAME_1,LEVEL_4
23704,NO,YES,GAME_1,LEVEL_4
23705,NO,YES,GAME_1,LEVEL_4
23706,NO,YES,GAME_1,LEVEL_4
23707,NO,YES,GAME_1,LEVEL_4
23708,NO,YES,GAME_1,LEVEL_4
23709,NO,YES,GAME_1,LEVEL_4
23710,NO,YES,GAME_1,LEVEL_4
23711,NO,YES,GAME_1,LEVEL_4
23712,NO,YES,GAME_1,LEVEL_4
23713,NO,YES,GAME_1,LEVEL_4
23714,NO,YES,GAME_1,LEVEL_4
23715,NO,YES,GAME_1,LEVEL_4
23716,NO,YES,GAME_1,LEVEL_4
23717,NO,YES,GAME_1,LEVEL_4
23718,NO,YES,GAME_1,LEVEL_4
23719,NO,YES,GAME_1,LEVEL_4
23720,NO,YES,GAME_1,LEVEL_4
23721,NO,YES,GAME_1,LEVEL_4
23722,NO,YES,GAME_1,LEVEL_4
23723,NO,YES,GAME_1,LEVEL_4
23724,NO,YES,GAME_1,LEVEL_4
23725,NO,YES,GAME_1,LEVEL_4
23726,NO,YES,GAME_1,LEVEL_4
23727,NO,YES,GAME_1,LEVEL_4
23728,NO,YES,GAME_1,LEVEL_4
23729,NO,YES,GAME_1,LEVEL_4
23730,NO,YES,GAME_1,LEVEL_4
23731,NO,YES,GAME_1,LEVEL_4
23732,NO,YES,GAME_1,LEVEL_4
23733,NO,YES,GAME_1,LEVEL_4
23734,NO,YES,GAME_1,LEVEL_4
23735,NO,YES,GAME_1,LEVEL_4
23736,NO,YES,GAME_1,LEVEL_4
23737,NO,YES,GAME_1,LEVEL_4
23738,NO,YES,GAME_1,LEVEL_4
23739,NO,YES,GAME_1,LEVEL_4
23740,NO,YES,GAME_1,LEVEL_4
23741,NO,YES,GAME_1,LEVEL_4
23742,NO,YES,GAME_1,LEVEL_4
23743,NO,YES,GAME_1,LEVEL_4
23744,NO,YES,GAME_1,LEVEL_4
23745,NO,YES,GAME_1,LEVEL_4
23746,NO,YES,GAME_1,LEVEL_4
23747,NO,YES,GAME_1,LEVEL_4
23748,NO,YES,GAME_1,LEVEL_4
23749,NO,YES,GAME_1,LEVEL_4
23750,NO,YES,GAME_1,LEVEL_4
23751,NO,YES,GAME_1,LEVEL_4
23752,NO,YES,GAME_1,LEVEL_4
23753,NO,YES,GAME_1,LEVEL_4
23754,NO,YES,GAME_1,LEVEL_4
23755,NO,YES,GAME_1,LEVEL_4
23756,NO,YES,GAME_1,LEVEL_4
23757,NO,YES,GAME_1,LEVEL_4
23758,NO,YES,GAME_1,LEVEL_4
23759,NO,YES,GAME_1,LEVEL_4
23760,NO,YES,GAME_1,LEVEL_4
23761,NO,YES,GAME_1,LEVEL_4
23762,NO,YES,GAME_1,LEVEL_4
23763,NO,YES,GAME_1,LEVEL_4
23764,NO,YES,GAME_1,LEVEL_4
23765,NO,YES,GAME_1,LEVEL_4
23766,NO,YES,GAME_1,LEVEL_4
23767,NO,YES,GAME_1,LEVEL_4
23768,NO,YES,GAME_1,LEVEL_4
23769,NO,YES,GAME_1,LEVEL_4
23770,NO,YES,GAME_1,LEVEL_4
23771,NO,YES,GAME_1,LEVEL_4
23772,NO,YES,GAME_1,LEVEL_4
23773,NO,YES,GAME_1,LEVEL_4
23774,NO,YES,GAME_1,LEVEL_4
23775,NO,YES,GAME_1,LEVEL_4
23776,NO,YES,GAME_1,LEVEL_4
23777,NO,YES,GAME_1,LEVEL_4
23778,NO,YES,GAME_1,LEVEL_4
23779,NO,YES,GAME_1,LEVEL_4
23780,NO,YES,GAME_1,LEVEL_4
23781,NO,YES,GAME_1,LEVEL_4
23782,NO,YES,GAME_1,LEVEL_4
23783,NO,YES,GAME_1,LEVEL_4
23784,NO,YES,GAME_1,LEVEL_4
23785,NO,YES,GAME_1,LEVEL_4
23786,NO,YES,GAME_1,LEVEL_4
23787,NO,YES,GAME_1,LEVEL_4
23788,NO,YES,GAME_1,LEVEL_4
23789,NO,YES,GAME_1,LEVEL_4
23790,NO,YES,GAME_1,LEVEL_4
23791,NO,YES,GAME_1,LEVEL_4
23792,NO,YES,GAME_1,LEVEL_4
23793,NO,YES,GAME_1,LEVEL_4
23794,NO,YES,GAME_1,LEVEL_4
23795,NO,YES,GAME_1,LEVEL_4
23796,NO,YES,GAME_1,LEVEL_4
23797,NO,YES,GAME_1,LEVEL_4
23798,NO,YES,GAME_1,LEVEL_4
23799,NO,YES,GAME_1,LEVEL_4
23800,NO,YES,GAME_1,LEVEL_4
23801,NO,YES,GAME_1,LEVEL_4
23802,NO,YES,GAME_1,LEVEL_4
23803,NO,YES,GAME_1,LEVEL_4
23804,NO,YES,GAME_1,LEVEL_4
23805,NO,YES,GAME_1,LEVEL_4
23806,NO,YES,GAME_1,LEVEL_4
23807,NO,YES,GAME_1,LEVEL_4
23808,NO,YES,GAME_1,LEVEL_4
23809,NO,YES,GAME_1,LEVEL_4
23810,NO,YES,GAME_1,LEVEL_4
23811,NO,YES,GAME_1,LEVEL_4
23812,NO,YES,GAME_1,LEVEL_4
23813,NO,YES,GAME_1,LEVEL_4
23814,NO,YES,GAME_1,LEVEL_4
23815,NO,YES,GAME_1,LEVEL_4
23816,NO,YES,GAME_1,LEVEL_4
23817,NO,YES,GAME_1,LEVEL_4
23818,NO,YES,GAME_1,LEVEL_4
23819,NO,YES,GAME_1,LEVEL_4
23820,NO,YES,GAME_1,LEVEL_4
23821,NO,YES,GAME_1,LEVEL_4
23822,NO,YES,GAME_1,LEVEL_4
23823,NO,YES,GAME_1,LEVEL_4
23824,NO,YES,GAME_1,LEVEL_4
23825,NO,YES,GAME_1,LEVEL_4
23826,NO,YES,GAME_1,LEVEL_4
23827,NO,YES,GAME_1,LEVEL_4
23828,NO,YES,GAME_1,LEVEL_4
23829,NO,YES,GAME_1,LEVEL_4
23830,NO,YES,GAME_1,LEVEL_4
23831,NO,YES,GAME_1,LEVEL_4
23832,NO,YES,GAME_1,LEVEL_4
23833,NO,YES,GAME_1,LEVEL_4
23834,NO,YES,GAME_1,LEVEL_4
23835,NO,YES,GAME_1,LEVEL_4
23836,NO,YES,GAME_1,LEVEL_4
23837,NO,YES,GAME_1,LEVEL_4
23838,NO,YES,GAME_1,LEVEL_4
23839,NO,YES,GAME_1,LEVEL_4
23840,NO,YES,GAME_1,LEVEL_4
23841,NO,YES,GAME_1,LEVEL_4
23842,NO,YES,GAME_1,LEVEL_4
23843,NO,YES,GAME_1,LEVEL_4
23844,NO,YES,GAME_1,LEVEL_4
23845,NO,YES,GAME_1,LEVEL_4
23846,NO,YES,GAME_1,LEVEL_4
23847,NO,YES,GAME_1,LEVEL_4
23848,NO,YES,GAME_1,LEVEL_4
23849,NO,YES,GAME_1,LEVEL_4
23850,NO,YES,GAME_1,LEVEL_4
23851,NO,YES,GAME_1,LEVEL_4
23852,NO,YES,GAME_1,LEVEL_4
23853,NO,YES,GAME_1,LEVEL_4
23854,NO,YES,GAME_1,LEVEL_4
23855,NO,YES,GAME_1,LEVEL_4
23856,NO,YES,GAME_1,LEVEL_4
23857,NO,YES,GAME_1,LEVEL_4
23858,NO,YES,GAME_1,LEVEL_4
23859,NO,YES,GAME_1,LEVEL_4
23860,NO,YES,GAME_1,LEVEL_4
23861,NO,YES,GAME_1,LEVEL_4
23862,NO,YES,GAME_1,LEVEL_4
23863,NO,YES,GAME_1,LEVEL_4
23864,NO,YES,GAME_1,LEVEL_4
23865,NO,YES,GAME_1,LEVEL_4
23866,NO,YES,GAME_1,LEVEL_4
23867,NO,YES,GAME_1,LEVEL_4
23868,NO,YES,GAME_1,LEVEL_4
23869,NO,YES,GAME_1,LEVEL_4
23870,NO,YES,GAME_1,LEVEL_4
23871,NO,YES,GAME_1,LEVEL_4
23872,NO,YES,GAME_1,LEVEL_4
23873,NO,YES,GAME_1,LEVEL_4
23874,NO,YES,GAME_1,LEVEL_4
23875,NO,YES,GAME_1,LEVEL_4
23876,NO,YES,GAME_1,LEVEL_4
23877,NO,YES,GAME_1,LEVEL_4
23878,NO,YES,GAME_1,LEVEL_4
23879,NO,YES,GAME_1,LEVEL_4
23880,NO,YES,GAME_1,LEVEL_4
23881,NO,YES,GAME_1,LEVEL_4
23882,NO,YES,GAME_1,LEVEL_4
23883,NO,YES,GAME_1,LEVEL_4
23884,NO,YES,GAME_1,LEVEL_4
23885,NO,YES,GAME_1,LEVEL_4
23886,NO,YES,GAME_1,LEVEL_4
23887,NO,YES,GAME_1,LEVEL_4
23888,NO,YES,GAME_1,LEVEL_4
23889,NO,YES,GAME_1,LEVEL_4
23890,NO,YES,GAME_1,LEVEL_4
23891,NO,YES,GAME_1,LEVEL_4
23892,NO,YES,GAME_1,LEVEL_4
23893,NO,YES,GAME_1,LEVEL_4
23894,NO,YES,GAME_1,LEVEL_4
23895,NO,YES,GAME_1,LEVEL_4
23896,NO,YES,GAME_1,LEVEL_4
23897,NO,YES,GAME_1,LEVEL_4
